Payment Method,Fuel Type,Charge Type,Allowance,Cap Period,Start Date,End Date,Cost Value
PPM,Electricity Single-Rate,Standing Charge,HAP,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,1.534308493
PPM,Electricity Single-Rate,Standing Charge,NC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,103.1436814
PPM,Electricity Single-Rate,Standing Charge,OC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,50.22138082
PPM,Electricity Single-Rate,Standing Charge,PAAC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,30.90304971
PPM,Electricity Single-Rate,Standing Charge,PAP,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,0
PPM,Electricity Single-Rate,Standing Charge,PC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,10.29863782
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,4.157887606
PPM,Electricity Single-Rate,Standing Charge,AA,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,4.382769008
PPM,Electricity Single-Rate,Standing Charge,EBIT,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,5.873384519
PPM,Electricity Single-Rate,Standing Charge,HAP,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,1.587015052
PPM,Electricity Single-Rate,Standing Charge,NC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,120.5856757
PPM,Electricity Single-Rate,Standing Charge,OC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,51.61857534
PPM,Electricity Single-Rate,Standing Charge,PAAC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,31.76279452
PPM,Electricity Single-Rate,Standing Charge,PAP,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,0
PPM,Electricity Single-Rate,Standing Charge,PC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,10.90926537
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,3.848474671
PPM,Electricity Single-Rate,Standing Charge,AA,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,0
PPM,Electricity Single-Rate,Standing Charge,CO,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,80.07146236
PPM,Electricity Single-Rate,Standing Charge,DRC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,6.217463256
PPM,Electricity Single-Rate,Standing Charge,EBIT,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,5.498934638
PPM,Electricity Single-Rate,Standing Charge,HAP,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,1.775600685
PPM,Electricity Single-Rate,Standing Charge,IC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,9.732475671
PPM,Electricity Single-Rate,Standing Charge,NC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,95.20248071
PPM,Electricity Single-Rate,Standing Charge,PC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,22.91557996
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,-3.16
PPM,Electricity Single-Rate,Standing Charge,AA,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,0
PPM,Electricity Single-Rate,Standing Charge,EBIT,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,3.809075901
PPM,Electricity Single-Rate,Standing Charge,HAP,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,1.425065846
PPM,Electricity Single-Rate,Standing Charge,NC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,103.1436814
PPM,Electricity Single-Rate,Standing Charge,OC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,48.63013151
PPM,Electricity Single-Rate,Standing Charge,PAAC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,29.92389589
PPM,Electricity Single-Rate,Standing Charge,PAP,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,0
PPM,Electricity Single-Rate,Standing Charge,PC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,10.29863782
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,4.672173644
PPM,Electricity Single-Rate,Standing Charge,AA,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,4.382769008
PPM,Electricity Single-Rate,Standing Charge,EBIT,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,5.732944422
PPM,Electricity Single-Rate,Standing Charge,HAP,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,1.573970672
PPM,Electricity Single-Rate,Standing Charge,NC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,120.5856757
PPM,Electricity Single-Rate,Standing Charge,OC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,50.64830137
PPM,Electricity Single-Rate,Standing Charge,PAAC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,31.16574951
PPM,Electricity Single-Rate,Standing Charge,PAP,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,0
PPM,Electricity Single-Rate,Standing Charge,PC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,10.90926537
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,4.665285041
PPM,Electricity Single-Rate,Standing Charge,AA,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,0
PPM,Electricity Single-Rate,Standing Charge,CO,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,78.16224397
PPM,Electricity Single-Rate,Standing Charge,DRC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,6.262204369
PPM,Electricity Single-Rate,Standing Charge,EBIT,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,5.292978037
PPM,Electricity Single-Rate,Standing Charge,HAP,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,1.610011246
PPM,Electricity Single-Rate,Standing Charge,IC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,9.164785816
PPM,Electricity Single-Rate,Standing Charge,NC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,95.20248071
PPM,Electricity Single-Rate,Standing Charge,PC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,10.97981964
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,0.103902636
PPM,Electricity Single-Rate,Standing Charge,AA,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,0
PPM,Electricity Single-Rate,Standing Charge,CO,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,80.93928891
PPM,Electricity Single-Rate,Standing Charge,DRC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,5.983481298
PPM,Electricity Single-Rate,Standing Charge,EBIT,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,5.972513418
PPM,Electricity Single-Rate,Standing Charge,HAP,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,1.471098274
PPM,Electricity Single-Rate,Standing Charge,IC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,9.400023848
PPM,Electricity Single-Rate,Standing Charge,NC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,123.6235186
PPM,Electricity Single-Rate,Standing Charge,PC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,3.410217236
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,-5.227533195
PPM,Electricity Single-Rate,Standing Charge,AA,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,0
PPM,Electricity Single-Rate,Standing Charge,EBIT,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,3.369635578
PPM,Electricity Single-Rate,Standing Charge,HAP,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,1.360700916
PPM,Electricity Single-Rate,Standing Charge,NC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,84.41146429
PPM,Electricity Single-Rate,Standing Charge,OC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,46.76720548
PPM,Electricity Single-Rate,Standing Charge,PAAC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,28.77756947
PPM,Electricity Single-Rate,Standing Charge,PAP,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,0
PPM,Electricity Single-Rate,Standing Charge,PC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,9.95048638
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,4.072806503
PPM,Electricity Single-Rate,Standing Charge,AA,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,4.382769008
PPM,Electricity Single-Rate,Standing Charge,EBIT,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,4.905565417
PPM,Electricity Single-Rate,Standing Charge,HAP,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,1.53539128
PPM,Electricity Single-Rate,Standing Charge,NC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,103.1436814
PPM,Electricity Single-Rate,Standing Charge,OC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,50.22138082
PPM,Electricity Single-Rate,Standing Charge,PAAC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,30.90304971
PPM,Electricity Single-Rate,Standing Charge,PAP,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,0
PPM,Electricity Single-Rate,Standing Charge,PC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,10.29863782
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,4.157887606
PPM,Electricity Single-Rate,Standing Charge,AA,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,4.382769008
PPM,Electricity Single-Rate,Standing Charge,EBIT,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,5.902667143
PPM,Electricity Single-Rate,Standing Charge,HAP,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,1.587443779
PPM,Electricity Single-Rate,Standing Charge,NC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,120.5856757
PPM,Electricity Single-Rate,Standing Charge,OC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,51.61857534
PPM,Electricity Single-Rate,Standing Charge,PAAC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,31.76279452
PPM,Electricity Single-Rate,Standing Charge,PAP,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,0
PPM,Electricity Single-Rate,Standing Charge,PC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,10.90926537
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,3.848474671
PPM,Electricity Single-Rate,Standing Charge,AA,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,0
PPM,Electricity Single-Rate,Standing Charge,CO,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,80.07146236
PPM,Electricity Single-Rate,Standing Charge,DRC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,6.42111685
PPM,Electricity Single-Rate,Standing Charge,EBIT,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,5.257593714
PPM,Electricity Single-Rate,Standing Charge,HAP,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,1.725119914
PPM,Electricity Single-Rate,Standing Charge,IC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,9.732475671
PPM,Electricity Single-Rate,Standing Charge,NC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,95.20248071
PPM,Electricity Single-Rate,Standing Charge,PC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,19.50536273
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,-3.16
PPM,Electricity Single-Rate,Unit Rate,AA,Apr 2023 - June 2023,01/04/2023,01/06/2023,3.628157604
PPM,Electricity Single-Rate,Unit Rate,CM,Apr 2023 - June 2023,01/04/2023,01/06/2023,18.00005259
PPM,Electricity Single-Rate,Unit Rate,DF,Apr 2023 - June 2023,01/04/2023,01/06/2023,1089.960543
PPM,Electricity Single-Rate,Unit Rate,EBIT,Apr 2023 - June 2023,01/04/2023,01/06/2023,27.37208997
PPM,Electricity Single-Rate,Unit Rate,HAP,Apr 2023 - June 2023,01/04/2023,01/06/2023,19.29394727
PPM,Electricity Single-Rate,Unit Rate,NC,Apr 2023 - June 2023,01/04/2023,01/06/2023,122.8331603
PPM,Electricity Single-Rate,Unit Rate,OC,Apr 2023 - June 2023,01/04/2023,01/06/2023,47.32367671
PPM,Electricity Single-Rate,Unit Rate,PAAC,Apr 2023 - June 2023,01/04/2023,01/06/2023,0
PPM,Electricity Single-Rate,Unit Rate,PAP,Apr 2023 - June 2023,01/04/2023,01/06/2023,0
PPM,Electricity Single-Rate,Unit Rate,PC,Apr 2023 - June 2023,01/04/2023,01/06/2023,129.4189471
PPM,Electricity Single-Rate,Unit Rate,SMNCC,Apr 2023 - June 2023,01/04/2023,01/06/2023,2.099092507
PPM,Electricity Single-Rate,Unit Rate,AA,Apr 2024 - June 2024,01/04/2024,01/06/2024,0
PPM,Electricity Single-Rate,Unit Rate,CM,Apr 2024 - June 2024,01/04/2024,01/06/2024,23.47032632
PPM,Electricity Single-Rate,Unit Rate,DF,Apr 2024 - June 2024,01/04/2024,01/06/2024,352.8167478
PPM,Electricity Single-Rate,Unit Rate,EBIT,Apr 2024 - June 2024,01/04/2024,01/06/2024,16.86365776
PPM,Electricity Single-Rate,Unit Rate,HAP,Apr 2024 - June 2024,01/04/2024,01/06/2024,8.714936478
PPM,Electricity Single-Rate,Unit Rate,NC,Apr 2024 - June 2024,01/04/2024,01/06/2024,96.30213457
PPM,Electricity Single-Rate,Unit Rate,OC,Apr 2024 - June 2024,01/04/2024,01/06/2024,49.28762818
PPM,Electricity Single-Rate,Unit Rate,PAAC,Apr 2024 - June 2024,01/04/2024,01/06/2024,0
PPM,Electricity Single-Rate,Unit Rate,PAP,Apr 2024 - June 2024,01/04/2024,01/06/2024,0
PPM,Electricity Single-Rate,Unit Rate,PC,Apr 2024 - June 2024,01/04/2024,01/06/2024,150.70753
PPM,Electricity Single-Rate,Unit Rate,SMNCC,Apr 2024 - June 2024,01/04/2024,01/06/2024,2.095997627
PPM,Electricity Single-Rate,Unit Rate,AA,Apr 2025 - June 2025,01/04/2025,01/06/2025,0
PPM,Electricity Single-Rate,Unit Rate,CM,Apr 2025 - June 2025,01/04/2025,01/06/2025,28.35018653
PPM,Electricity Single-Rate,Unit Rate,DF,Apr 2025 - June 2025,01/04/2025,01/06/2025,387.2669201
PPM,Electricity Single-Rate,Unit Rate,EBIT,Apr 2025 - June 2025,01/04/2025,01/06/2025,19.40314312
PPM,Electricity Single-Rate,Unit Rate,HAP,Apr 2025 - June 2025,01/04/2025,01/06/2025,9.454441339
PPM,Electricity Single-Rate,Unit Rate,NC,Apr 2025 - June 2025,01/04/2025,01/06/2025,118.2091587
PPM,Electricity Single-Rate,Unit Rate,OC,Apr 2025 - June 2025,01/04/2025,01/06/2025,51.02496986
PPM,Electricity Single-Rate,Unit Rate,PAAC,Apr 2025 - June 2025,01/04/2025,01/06/2025,0
PPM,Electricity Single-Rate,Unit Rate,PAP,Apr 2025 - June 2025,01/04/2025,01/06/2025,0
PPM,Electricity Single-Rate,Unit Rate,PC,Apr 2025 - June 2025,01/04/2025,01/06/2025,157.6043762
PPM,Electricity Single-Rate,Unit Rate,SMNCC,Apr 2025 - June 2025,01/04/2025,01/06/2025,2.101468984
PPM,Electricity Single-Rate,Unit Rate,AA,Apr 2026 - June 2026,01/04/2026,01/06/2026,0
PPM,Electricity Single-Rate,Unit Rate,CM,Apr 2026 - June 2026,01/04/2026,01/06/2026,42.67181639
PPM,Electricity Single-Rate,Unit Rate,CO,Apr 2026 - June 2026,01/04/2026,01/06/2026,46.25638629
PPM,Electricity Single-Rate,Unit Rate,DF,Apr 2026 - June 2026,01/04/2026,01/06/2026,298.3812044
PPM,Electricity Single-Rate,Unit Rate,DRC,Apr 2026 - June 2026,01/04/2026,01/06/2026,3.758318833
PPM,Electricity Single-Rate,Unit Rate,EBIT,Apr 2026 - June 2026,01/04/2026,01/06/2026,16.10935631
PPM,Electricity Single-Rate,Unit Rate,HAP,Apr 2026 - June 2026,01/04/2026,01/06/2026,7.187020198
PPM,Electricity Single-Rate,Unit Rate,IC,Apr 2026 - June 2026,01/04/2026,01/06/2026,9.147490987
PPM,Electricity Single-Rate,Unit Rate,NC,Apr 2026 - June 2026,01/04/2026,01/06/2026,117.2362781
PPM,Electricity Single-Rate,Unit Rate,PC,Apr 2026 - June 2026,01/04/2026,01/06/2026,74.5585767
PPM,Electricity Single-Rate,Unit Rate,SMNCC,Apr 2026 - June 2026,01/04/2026,01/06/2026,0
PPM,Electricity Single-Rate,Unit Rate,AA,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,3.628157604
PPM,Electricity Single-Rate,Unit Rate,CM,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,11.67112037
PPM,Electricity Single-Rate,Unit Rate,DF,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,1597.174537
PPM,Electricity Single-Rate,Unit Rate,EBIT,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,36.76233351
PPM,Electricity Single-Rate,Unit Rate,HAP,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,26.53125907
PPM,Electricity Single-Rate,Unit Rate,NC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,122.7381657
PPM,Electricity Single-Rate,Unit Rate,OC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,45.51079843
PPM,Electricity Single-Rate,Unit Rate,PAAC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,0
PPM,Electricity Single-Rate,Unit Rate,PAP,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,0
PPM,Electricity Single-Rate,Unit Rate,PC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,115.5439347
PPM,Electricity Single-Rate,Unit Rate,SMNCC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,1.829811617
PPM,Electricity Single-Rate,Unit Rate,AA,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,0
PPM,Electricity Single-Rate,Unit Rate,CM,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,17.21659626
PPM,Electricity Single-Rate,Unit Rate,DF,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,473.4829498
PPM,Electricity Single-Rate,Unit Rate,EBIT,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,19.10244489
PPM,Electricity Single-Rate,Unit Rate,HAP,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,10.126256
PPM,Electricity Single-Rate,Unit Rate,NC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,130.0471771
PPM,Electricity Single-Rate,Unit Rate,OC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,48.87217691
PPM,Electricity Single-Rate,Unit Rate,PAAC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,0
PPM,Electricity Single-Rate,Unit Rate,PAP,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,0
PPM,Electricity Single-Rate,Unit Rate,PC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,131.0947054
PPM,Electricity Single-Rate,Unit Rate,SMNCC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,1.868036461
PPM,Electricity Single-Rate,Unit Rate,AA,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,0
PPM,Electricity Single-Rate,Unit Rate,CM,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,20.79836224
PPM,Electricity Single-Rate,Unit Rate,DF,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,355.9069468
PPM,Electricity Single-Rate,Unit Rate,EBIT,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,17.98955598
PPM,Electricity Single-Rate,Unit Rate,HAP,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,8.732403875
PPM,Electricity Single-Rate,Unit Rate,NC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,104.4052317
PPM,Electricity Single-Rate,Unit Rate,OC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,50.23183562
PPM,Electricity Single-Rate,Unit Rate,PAAC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,0
PPM,Electricity Single-Rate,Unit Rate,PAP,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,0
PPM,Electricity Single-Rate,Unit Rate,PC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,149.5572177
PPM,Electricity Single-Rate,Unit Rate,SMNCC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,1.951016117
PPM,Electricity Single-Rate,Unit Rate,AA,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,0
PPM,Electricity Single-Rate,Unit Rate,CM,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,24.05341644
PPM,Electricity Single-Rate,Unit Rate,CO,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,45.76042789
PPM,Electricity Single-Rate,Unit Rate,DF,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,311.3397552
PPM,Electricity Single-Rate,Unit Rate,DRC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,3.859246227
PPM,Electricity Single-Rate,Unit Rate,EBIT,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,17.34222941
PPM,Electricity Single-Rate,Unit Rate,HAP,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,8.240767405
PPM,Electricity Single-Rate,Unit Rate,IC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,9.471011449
PPM,Electricity Single-Rate,Unit Rate,NC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,119.1690776
PPM,Electricity Single-Rate,Unit Rate,PC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,151.0294154
PPM,Electricity Single-Rate,Unit Rate,SMNCC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,0
PPM,Electricity Single-Rate,Unit Rate,AA,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,12.04461162
PPM,Electricity Single-Rate,Unit Rate,CM,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,18.00005259
PPM,Electricity Single-Rate,Unit Rate,DF,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,493.3234263
PPM,Electricity Single-Rate,Unit Rate,EBIT,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,16.09993301
PPM,Electricity Single-Rate,Unit Rate,HAP,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,10.5167729
PPM,Electricity Single-Rate,Unit Rate,NC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,129.0548052
PPM,Electricity Single-Rate,Unit Rate,OC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,47.32367671
PPM,Electricity Single-Rate,Unit Rate,PAAC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,0
PPM,Electricity Single-Rate,Unit Rate,PAP,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,0
PPM,Electricity Single-Rate,Unit Rate,PC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,129.4189471
PPM,Electricity Single-Rate,Unit Rate,SMNCC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,2.099092507
PPM,Electricity Single-Rate,Unit Rate,AA,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,0
PPM,Electricity Single-Rate,Unit Rate,CM,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,21.61373182
PPM,Electricity Single-Rate,Unit Rate,DF,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,299.9704597
PPM,Electricity Single-Rate,Unit Rate,EBIT,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,15.83784755
PPM,Electricity Single-Rate,Unit Rate,HAP,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,7.899012687
PPM,Electricity Single-Rate,Unit Rate,NC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,90.04712638
PPM,Electricity Single-Rate,Unit Rate,OC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,49.28762818
PPM,Electricity Single-Rate,Unit Rate,PAAC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,0
PPM,Electricity Single-Rate,Unit Rate,PAP,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,0
PPM,Electricity Single-Rate,Unit Rate,PC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,150.70753
PPM,Electricity Single-Rate,Unit Rate,SMNCC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,2.095997627
PPM,Electricity Single-Rate,Unit Rate,AA,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,0
PPM,Electricity Single-Rate,Unit Rate,CM,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,27.62656142
PPM,Electricity Single-Rate,Unit Rate,CO,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,44.66931942
PPM,Electricity Single-Rate,Unit Rate,DF,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,347.0285924
PPM,Electricity Single-Rate,Unit Rate,DRC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,3.92859662
PPM,Electricity Single-Rate,Unit Rate,EBIT,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,18.76547056
PPM,Electricity Single-Rate,Unit Rate,HAP,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,8.909655943
PPM,Electricity Single-Rate,Unit Rate,IC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,8.918572656
PPM,Electricity Single-Rate,Unit Rate,NC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,118.2091587
PPM,Electricity Single-Rate,Unit Rate,PC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,157.6043762
PPM,Electricity Single-Rate,Unit Rate,SMNCC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,0
PPM,Electricity Single-Rate,Unit Rate,AA,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,0
PPM,Electricity Single-Rate,Unit Rate,CM,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,38.77016464
PPM,Electricity Single-Rate,Unit Rate,CO,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,46.25638629
PPM,Electricity Single-Rate,Unit Rate,DF,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,304.9777511
